Date,Product_ID,Location,Demand,Price,Promotion,Stock_Level,Day_of_Week,Is_Holiday
2061-12-26,C345,Munich,95,9.33,No,191,Monday,No
2061-12-27,A123,Hamburg,104,7.48,No,169,Tuesday,No
2061-12-28,B234,Munich,102,9.73,Yes,123,Wednesday,No
2061-12-29,C345,Hamburg,91,10.2,No,98,Thursday,No
2061-12-30,A123,Munich,108,10.96,Yes,189,Friday,No
2061-12-31,B234,Berlin,108,10.32,No,152,Saturday,No
2062-01-01,C345,Berlin,85,10.05,No,181,Sunday,No
2062-01-02,A123,Munich,99,10.93,No,111,Monday,No
2062-01-03,B234,Munich,105,11.35,No,81,Tuesday,No
2062-01-04,C345,Munich,91,11.05,No,133,Wednesday,No
2062-01-05,A123,Berlin,86,12.08,No,249,Thursday,No
2062-01-06,B234,Hamburg,107,9.47,No,172,Friday,No
2062-01-07,C345,Hamburg,111,11.28,No,267,Saturday,No
2062-01-08,A123,Berlin,95,8.53,No,234,Sunday,No
2062-01-09,B234,Hamburg,106,8.75,No,156,Monday,No
2062-01-10,C345,Munich,101,9.99,Yes,224,Tuesday,No
2062-01-11,A123,Munich,82,9.52,Yes,216,Wednesday,No
2062-01-12,B234,Munich,101,10.71,No,82,Thursday,No
2062-01-13,C345,Hamburg,80,10.46,No,65,Friday,No
2062-01-14,A123,Hamburg,93,11.58,No,143,Saturday,No
2062-01-15,B234,Hamburg,105,10.54,No,133,Sunday,No
2062-01-16,C345,Munich,106,10.47,Yes,290,Monday,No
2062-01-17,A123,Hamburg,113,8.86,Yes,224,Tuesday,No
2062-01-18,B234,Munich,84,9.75,Yes,133,Wednesday,No
2062-01-19,C345,Hamburg,101,10.93,No,205,Thursday,No
2062-01-20,A123,Hamburg,97,12.94,No,129,Friday,No
2062-01-21,B234,Berlin,105,9.16,No,242,Saturday,No
2062-01-22,C345,Berlin,106,11.18,Yes,214,Sunday,No
2062-01-23,A123,Berlin,104,10.02,No,100,Monday,No
2062-01-24,B234,Berlin,104,10.12,Yes,66,Tuesday,No
2062-01-25,C345,Hamburg,97,9.18,No,78,Wednesday,No
2062-01-26,A123,Berlin,109,9.52,No,99,Thursday,No
2062-01-27,B234,Hamburg,92,9.91,No,244,Friday,No
2062-01-28,C345,Munich,103,10.88,Yes,215,Saturday,No
2062-01-29,A123,Berlin,104,11.51,No,151,Sunday,No
2062-01-30,B234,Munich,107,9.52,No,182,Monday,No
2062-01-31,C345,Hamburg,101,9.45,No,88,Tuesday,No
2062-02-01,A123,Hamburg,105,10.75,Yes,166,Wednesday,No
2062-02-02,B234,Hamburg,91,9.75,No,51,Thursday,No
2062-02-03,C345,Berlin,100,11.07,No,229,Friday,No
2062-02-04,A123,Hamburg,106,10.64,No,107,Saturday,No
2062-02-05,B234,Munich,90,9.41,Yes,275,Sunday,No
2062-02-06,C345,Hamburg,96,10.92,Yes,145,Monday,No
2062-02-07,A123,Hamburg,103,10.5,No,257,Tuesday,No
2062-02-08,B234,Berlin,84,9.77,No,114,Wednesday,No
2062-02-09,C345,Hamburg,132,10.46,Yes,247,Thursday,No
2062-02-10,A123,Munich,93,9.01,No,101,Friday,No
2062-02-11,B234,Munich,108,9.59,No,92,Saturday,No
2062-02-12,C345,Berlin,90,10.79,No,133,Sunday,No
2062-02-13,A123,Berlin,99,9.73,Yes,83,Monday,No
2062-02-14,B234,Munich,108,10.45,No,105,Tuesday,No
2062-02-15,C345,Hamburg,89,8.54,Yes,136,Wednesday,No
2062-02-16,A123,Munich,95,9.94,No,262,Thursday,No
2062-02-17,B234,Berlin,117,10.24,No,150,Friday,No
2062-02-18,C345,Berlin,100,9.38,No,261,Saturday,No
2062-02-19,A123,Munich,126,10.11,No,243,Sunday,No
2062-02-20,B234,Berlin,86,10.22,Yes,229,Monday,No
2062-02-21,C345,Munich,110,8.97,Yes,207,Tuesday,No
2062-02-22,A123,Munich,87,7.16,Yes,66,Wednesday,No
2062-02-23,B234,Munich,113,9.09,No,243,Thursday,No
2062-02-24,C345,Hamburg,106,7.89,No,225,Friday,No
2062-02-25,A123,Hamburg,95,10.73,No,81,Saturday,No
2062-02-26,B234,Hamburg,89,11.13,No,295,Sunday,No
2062-02-27,C345,Munich,109,8.83,No,67,Monday,No
2062-02-28,A123,Berlin,105,8.94,No,220,Tuesday,No
2062-03-01,B234,Munich,92,9.63,No,187,Wednesday,No
2062-03-02,C345,Berlin,94,9.33,Yes,169,Thursday,No
2062-03-03,A123,Hamburg,117,9.25,Yes,137,Friday,No
2062-03-04,B234,Munich,108,8.28,No,275,Saturday,No
2062-03-05,C345,Munich,91,9.95,No,133,Sunday,No
2062-03-06,A123,Hamburg,102,9.08,Yes,297,Monday,No
2062-03-07,B234,Munich,102,8.42,No,102,Tuesday,No
2062-03-08,C345,Munich,100,9.51,No,71,Wednesday,No
2062-03-09,A123,Munich,104,10.13,No,176,Thursday,No
2062-03-10,B234,Hamburg,99,9.77,No,199,Friday,No
2062-03-11,C345,Berlin,104,10.5,No,69,Saturday,No
2062-03-12,A123,Berlin,101,11.94,No,82,Sunday,No
2062-03-13,B234,Munich,95,9.95,No,183,Monday,No
2062-03-14,C345,Berlin,105,11.4,No,99,Tuesday,No
2062-03-15,A123,Berlin,99,8.58,No,268,Wednesday,No
2062-03-16,B234,Berlin,99,6.68,Yes,73,Thursday,No
2062-03-17,C345,Berlin,107,9.15,Yes,62,Friday,No
2062-03-18,A123,Munich,90,9.59,No,54,Saturday,No
2062-03-19,B234,Hamburg,105,8.8,No,89,Sunday,No
2062-03-20,C345,Hamburg,91,10.62,No,120,Monday,No
2062-03-21,A123,Hamburg,103,9.38,No,173,Tuesday,No
2062-03-22,B234,Munich,104,9.82,No,142,Wednesday,No
2062-03-23,C345,Munich,91,9.96,No,238,Thursday,No
2062-03-24,A123,Berlin,85,11.21,No,185,Friday,No
2062-03-25,B234,Hamburg,102,9.38,No,195,Saturday,No
2062-03-26,C345,Munich,97,9.51,No,174,Sunday,No
2062-03-27,A123,Berlin,88,11.23,Yes,136,Monday,No
2062-03-28,B234,Hamburg,119,11.47,No,80,Tuesday,No
2062-03-29,C345,Munich,107,11.47,Yes,87,Wednesday,No
2062-03-30,A123,Berlin,90,11.42,No,139,Thursday,No
2062-03-31,B234,Hamburg,108,7.67,No,239,Friday,No
2062-04-01,C345,Hamburg,80,9.02,No,55,Saturday,No
2062-04-02,A123,Munich,97,12.05,No,67,Sunday,No
2062-04-03,B234,Berlin,98,10.57,Yes,254,Monday,No
2062-04-04,C345,Hamburg,105,11.76,Yes,245,Tuesday,No
2062-04-05,A123,Munich,81,10.9,No,112,Wednesday,No
2062-04-06,B234,Berlin,96,10.52,Yes,241,Thursday,No
2062-04-07,C345,Hamburg,106,10.56,No,240,Friday,No
2062-04-08,A123,Munich,108,9.85,No,105,Saturday,No
2062-04-09,B234,Hamburg,88,10.04,No,250,Sunday,No
2062-04-10,C345,Berlin,91,8.87,No,231,Monday,No
2062-04-11,A123,Munich,118,9.45,No,217,Tuesday,No
2062-04-12,B234,Munich,92,9.56,No,247,Wednesday,No
2062-04-13,C345,Hamburg,102,10.37,No,186,Thursday,No
2062-04-14,A123,Berlin,83,10.73,Yes,218,Friday,No
2062-04-15,B234,Munich,85,10.94,Yes,233,Saturday,No
2062-04-16,C345,Berlin,100,11.91,No,138,Sunday,No
2062-04-17,A123,Berlin,81,10.95,No,181,Monday,No
2062-04-18,B234,Hamburg,98,10.79,No,70,Tuesday,No
2062-04-19,C345,Berlin,103,8.67,No,113,Wednesday,No
2062-04-20,A123,Hamburg,92,8.39,Yes,296,Thursday,No
2062-04-21,B234,Berlin,102,10.36,Yes,251,Friday,No
2062-04-22,C345,Hamburg,107,9.7,No,169,Saturday,No
2062-04-23,A123,Hamburg,96,10.15,No,148,Sunday,No
2062-04-24,B234,Munich,111,8.91,No,102,Monday,No
2062-04-25,C345,Hamburg,99,10.01,Yes,260,Tuesday,No
2062-04-26,A123,Munich,116,9.5,No,225,Wednesday,No
2062-04-27,B234,Hamburg,91,10.46,No,151,Thursday,No
2062-04-28,C345,Berlin,96,10.6,No,198,Friday,No
2062-04-29,A123,Munich,95,10.32,No,182,Saturday,No
2062-04-30,B234,Berlin,115,8.87,No,161,Sunday,No
2062-05-01,C345,Berlin,112,9.86,No,261,Monday,No
2062-05-02,A123,Berlin,118,11.69,Yes,141,Tuesday,No
2062-05-03,B234,Berlin,113,9.49,No,194,Wednesday,No
2062-05-04,C345,Munich,90,9.33,No,264,Thursday,No
2062-05-05,A123,Berlin,84,10.77,No,232,Friday,No
2062-05-06,B234,Hamburg,97,9.44,No,175,Saturday,No
2062-05-07,C345,Hamburg,115,9.1,No,78,Sunday,No
2062-05-08,A123,Berlin,106,9.31,Yes,277,Monday,No
2062-05-09,B234,Berlin,114,10.97,No,137,Tuesday,No
2062-05-10,C345,Hamburg,118,9.81,Yes,299,Wednesday,No
2062-05-11,A123,Hamburg,98,10.81,No,230,Thursday,No
2062-05-12,B234,Hamburg,99,11.18,No,194,Friday,No
2062-05-13,C345,Berlin,96,9.57,Yes,260,Saturday,No
2062-05-14,A123,Hamburg,107,9.84,No,155,Sunday,No
2062-05-15,B234,Munich,100,9.77,No,293,Monday,No
2062-05-16,C345,Berlin,104,9.2,No,238,Tuesday,No
2062-05-17,A123,Hamburg,102,11.0,No,261,Wednesday,No
2062-05-18,B234,Hamburg,109,9.58,No,79,Thursday,No
2062-05-19,C345,Berlin,96,8.96,No,129,Friday,No
2062-05-20,A123,Munich,94,11.71,Yes,169,Saturday,No
2062-05-21,B234,Hamburg,82,9.77,Yes,245,Sunday,No
2062-05-22,C345,Hamburg,95,9.94,No,276,Monday,No
2062-05-23,A123,Munich,90,9.42,No,174,Tuesday,No
2062-05-24,B234,Berlin,81,8.85,No,160,Wednesday,No
2062-05-25,C345,Berlin,103,8.51,No,56,Thursday,No
2062-05-26,A123,Hamburg,110,10.86,No,110,Friday,No
2062-05-27,B234,Berlin,87,9.43,No,158,Saturday,No
2062-05-28,C345,Munich,75,7.89,Yes,190,Sunday,No
2062-05-29,A123,Berlin,100,9.18,Yes,54,Monday,No
2062-05-30,B234,Hamburg,110,9.71,No,154,Tuesday,No
2062-05-31,C345,Berlin,103,9.26,Yes,69,Wednesday,No
2062-06-01,A123,Hamburg,92,10.5,No,222,Thursday,No
2062-06-02,B234,Munich,107,9.58,Yes,204,Friday,No
2062-06-03,C345,Munich,100,10.86,No,64,Saturday,No
2062-06-04,A123,Hamburg,88,10.86,Yes,71,Sunday,No
2062-06-05,B234,Berlin,95,9.0,Yes,279,Monday,No
2062-06-06,C345,Munich,85,9.27,No,114,Tuesday,No
2062-06-07,A123,Berlin,107,11.06,No,77,Wednesday,No
2062-06-08,B234,Berlin,115,10.28,No,186,Thursday,No
2062-06-09,C345,Hamburg,101,10.7,No,185,Friday,No
2062-06-10,A123,Berlin,95,10.7,No,141,Saturday,No
2062-06-11,B234,Hamburg,91,9.32,Yes,295,Sunday,No
2062-06-12,C345,Hamburg,95,12.5,No,249,Monday,No
2062-06-13,A123,Berlin,91,10.99,Yes,190,Tuesday,No
2062-06-14,B234,Berlin,114,9.58,No,76,Wednesday,No
2062-06-15,C345,Munich,100,11.03,No,123,Thursday,No
2062-06-16,A123,Hamburg,98,9.89,Yes,174,Friday,No
2062-06-17,B234,Berlin,96,10.12,No,291,Saturday,No
2062-06-18,C345,Berlin,101,9.38,Yes,53,Sunday,No
2062-06-19,A123,Berlin,90,9.11,Yes,157,Monday,No
2062-06-20,B234,Munich,114,10.77,Yes,197,Tuesday,No
2062-06-21,C345,Munich,87,9.3,No,103,Wednesday,No
2062-06-22,A123,Berlin,89,9.22,No,126,Thursday,No
2062-06-23,B234,Berlin,105,9.68,Yes,62,Friday,No
2062-06-24,C345,Berlin,105,8.92,No,245,Saturday,No
2062-06-25,A123,Munich,104,10.05,No,247,Sunday,No
2062-06-26,B234,Munich,102,9.48,No,276,Monday,No
2062-06-27,C345,Berlin,95,11.0,No,145,Tuesday,No
2062-06-28,A123,Munich,118,11.03,No,175,Wednesday,No
2062-06-29,B234,Berlin,87,9.98,No,132,Thursday,No
2062-06-30,C345,Munich,96,9.16,No,84,Friday,No
2062-07-01,A123,Berlin,99,9.8,Yes,207,Saturday,No
2062-07-02,B234,Munich,105,9.63,No,230,Sunday,No
2062-07-03,C345,Berlin,104,11.58,Yes,145,Monday,No
2062-07-04,A123,Munich,106,9.67,No,70,Tuesday,No
2062-07-05,B234,Hamburg,100,10.23,No,154,Wednesday,No
2062-07-06,C345,Berlin,99,10.65,No,216,Thursday,No
2062-07-07,A123,Berlin,90,11.45,Yes,182,Friday,No
2062-07-08,B234,Hamburg,80,9.65,No,200,Saturday,No
2062-07-09,C345,Munich,96,8.53,Yes,157,Sunday,No
2062-07-10,A123,Munich,110,10.12,No,71,Monday,No
2062-07-11,B234,Munich,99,11.13,Yes,90,Tuesday,No
2062-07-12,C345,Hamburg,88,10.38,No,205,Wednesday,No
2062-07-13,A123,Munich,114,9.45,No,53,Thursday,No
2062-07-14,B234,Berlin,102,9.66,No,186,Friday,No
2062-07-15,C345,Berlin,104,9.14,No,249,Saturday,No
2062-07-16,A123,Munich,107,9.77,No,51,Sunday,No
2062-07-17,B234,Berlin,103,9.13,No,142,Monday,No
2062-07-18,C345,Berlin,100,10.39,No,68,Tuesday,No
2062-07-19,A123,Hamburg,123,10.5,No,282,Wednesday,No
2062-07-20,B234,Hamburg,103,10.09,No,109,Thursday,No
2062-07-21,C345,Hamburg,109,10.88,No,118,Friday,No
2062-07-22,A123,Hamburg,109,11.23,Yes,88,Saturday,No
2062-07-23,B234,Berlin,106,11.44,No,95,Sunday,No
2062-07-24,C345,Berlin,98,10.13,Yes,55,Monday,No
2062-07-25,A123,Munich,119,9.46,No,244,Tuesday,No
2062-07-26,B234,Munich,102,7.81,No,124,Wednesday,No
2062-07-27,C345,Munich,108,9.54,No,149,Thursday,No
2062-07-28,A123,Hamburg,109,8.72,Yes,262,Friday,No
2062-07-29,B234,Hamburg,108,10.03,No,268,Saturday,No
2062-07-30,C345,Hamburg,102,10.81,Yes,202,Sunday,No
2062-07-31,A123,Berlin,116,10.74,Yes,180,Monday,No
2062-08-01,B234,Berlin,102,10.83,No,248,Tuesday,No
2062-08-02,C345,Hamburg,95,8.51,No,158,Wednesday,No
2062-08-03,A123,Hamburg,100,8.53,Yes,52,Thursday,No
2062-08-04,B234,Munich,102,11.29,No,282,Friday,No
2062-08-05,C345,Berlin,98,7.98,No,209,Saturday,No
2062-08-06,A123,Berlin,114,10.7,Yes,225,Sunday,No
2062-08-07,B234,Hamburg,104,9.81,No,151,Monday,No
2062-08-08,C345,Berlin,102,9.66,No,179,Tuesday,No
2062-08-09,A123,Hamburg,89,10.2,No,56,Wednesday,No
2062-08-10,B234,Berlin,101,11.81,No,53,Thursday,No
2062-08-11,C345,Hamburg,98,9.21,No,100,Friday,No
2062-08-12,A123,Hamburg,84,9.6,Yes,272,Saturday,No
2062-08-13,B234,Berlin,98,11.12,Yes,262,Sunday,No
2062-08-14,C345,Berlin,105,9.12,Yes,85,Monday,No
2062-08-15,A123,Munich,100,10.85,No,90,Tuesday,No
2062-08-16,B234,Berlin,119,9.96,No,65,Wednesday,No
2062-08-17,C345,Berlin,98,7.76,No,208,Thursday,No
2062-08-18,A123,Berlin,95,10.12,No,94,Friday,No
2062-08-19,B234,Munich,94,10.09,Yes,141,Saturday,No
2062-08-20,C345,Berlin,104,10.22,No,161,Sunday,No
2062-08-21,A123,Berlin,99,10.69,Yes,166,Monday,No
2062-08-22,B234,Berlin,103,10.59,No,205,Tuesday,No
2062-08-23,C345,Hamburg,103,10.0,No,268,Wednesday,No
2062-08-24,A123,Hamburg,96,11.14,No,138,Thursday,No
2062-08-25,B234,Berlin,113,9.63,No,126,Friday,No
2062-08-26,C345,Munich,104,10.29,No,283,Saturday,No
2062-08-27,A123,Munich,92,9.13,Yes,202,Sunday,No
2062-08-28,B234,Munich,108,7.94,No,115,Monday,No
2062-08-29,C345,Berlin,95,9.22,No,184,Tuesday,No
2062-08-30,A123,Berlin,87,10.1,No,214,Wednesday,No
2062-08-31,B234,Munich,106,8.39,Yes,78,Thursday,No
2062-09-01,C345,Hamburg,119,9.11,No,75,Friday,No
2062-09-02,A123,Hamburg,94,11.72,No,239,Saturday,No
2062-09-03,B234,Hamburg,97,9.71,Yes,182,Sunday,No
2062-09-04,C345,Munich,116,10.45,Yes,137,Monday,No
2062-09-05,A123,Munich,106,9.13,Yes,189,Tuesday,No
2062-09-06,B234,Hamburg,112,8.62,No,266,Wednesday,No
2062-09-07,C345,Munich,107,8.98,Yes,206,Thursday,No
2062-09-08,A123,Munich,108,11.06,Yes,119,Friday,No
2062-09-09,B234,Hamburg,115,9.71,No,239,Saturday,No
2062-09-10,C345,Munich,94,10.12,Yes,211,Sunday,No
2062-09-11,A123,Berlin,109,9.29,No,194,Monday,No
2062-09-12,B234,Munich,91,10.74,Yes,72,Tuesday,No
2062-09-13,C345,Berlin,94,11.41,No,219,Wednesday,No
2062-09-14,A123,Berlin,101,12.25,No,254,Thursday,No
2062-09-15,B234,Hamburg,105,10.65,Yes,97,Friday,No
2062-09-16,C345,Hamburg,121,9.03,No,163,Saturday,No
2062-09-17,A123,Munich,104,8.12,No,118,Sunday,No
2062-09-18,B234,Munich,93,11.32,No,57,Monday,No
2062-09-19,C345,Berlin,96,8.15,No,204,Tuesday,No
2062-09-20,A123,Hamburg,99,9.93,No,195,Wednesday,No
2062-09-21,B234,Hamburg,89,11.02,Yes,183,Thursday,No
2062-09-22,C345,Munich,98,11.68,No,77,Friday,No
2062-09-23,A123,Berlin,87,9.1,No,181,Saturday,No
2062-09-24,B234,Berlin,83,10.16,No,97,Sunday,No
2062-09-25,C345,Hamburg,78,9.88,No,87,Monday,No
2062-09-26,A123,Munich,104,9.27,No,277,Tuesday,No
2062-09-27,B234,Munich,109,11.24,No,53,Wednesday,No
2062-09-28,C345,Munich,79,10.57,No,147,Thursday,No
2062-09-29,A123,Munich,94,8.81,Yes,178,Friday,No
2062-09-30,B234,Hamburg,94,9.8,No,270,Saturday,No
2062-10-01,C345,Hamburg,88,9.62,No,85,Sunday,No
2062-10-02,A123,Munich,102,10.43,No,85,Monday,No
2062-10-03,B234,Munich,101,11.91,Yes,71,Tuesday,No
2062-10-04,C345,Hamburg,94,10.34,No,119,Wednesday,No
2062-10-05,A123,Berlin,86,9.72,No,275,Thursday,No
2062-10-06,B234,Hamburg,84,9.9,Yes,178,Friday,No
2062-10-07,C345,Munich,117,10.4,No,251,Saturday,No
2062-10-08,A123,Munich,85,8.27,No,116,Sunday,No
2062-10-09,B234,Berlin,84,11.11,No,82,Monday,No
2062-10-10,C345,Hamburg,110,10.17,No,262,Tuesday,No
2062-10-11,A123,Munich,113,9.88,No,251,Wednesday,No
2062-10-12,B234,Munich,93,9.59,No,139,Thursday,No
2062-10-13,C345,Hamburg,97,9.93,Yes,136,Friday,No
2062-10-14,A123,Berlin,107,9.05,Yes,160,Saturday,No
2062-10-15,B234,Munich,107,8.37,Yes,193,Sunday,No
2062-10-16,C345,Berlin,106,10.53,No,218,Monday,No
2062-10-17,A123,Berlin,103,9.25,No,115,Tuesday,No
2062-10-18,B234,Hamburg,94,10.22,No,194,Wednesday,No
2062-10-19,C345,Munich,90,9.8,No,70,Thursday,No
2062-10-20,A123,Hamburg,91,11.29,Yes,272,Friday,No
2062-10-21,B234,Munich,117,10.47,No,163,Saturday,No
2062-10-22,C345,Munich,95,11.1,No,99,Sunday,No
2062-10-23,A123,Hamburg,96,10.76,No,152,Monday,No
2062-10-24,B234,Hamburg,96,11.76,No,146,Tuesday,No
2062-10-25,C345,Hamburg,101,8.43,No,203,Wednesday,No
2062-10-26,A123,Munich,102,11.47,Yes,72,Thursday,No
2062-10-27,B234,Munich,110,9.21,Yes,61,Friday,No
2062-10-28,C345,Berlin,110,8.91,No,124,Saturday,No
2062-10-29,A123,Berlin,100,8.75,Yes,98,Sunday,No
2062-10-30,B234,Berlin,109,9.59,No,202,Monday,No
2062-10-31,C345,Munich,107,10.42,Yes,247,Tuesday,No
2062-11-01,A123,Munich,109,11.38,Yes,117,Wednesday,No
2062-11-02,B234,Berlin,92,8.09,No,164,Thursday,No
2062-11-03,C345,Munich,88,10.3,No,97,Friday,No
2062-11-04,A123,Berlin,102,9.02,No,89,Saturday,No
2062-11-05,B234,Berlin,91,8.75,No,208,Sunday,No
2062-11-06,C345,Berlin,86,9.45,Yes,298,Monday,No
2062-11-07,A123,Hamburg,95,10.09,No,284,Tuesday,No
2062-11-08,B234,Munich,89,9.34,Yes,110,Wednesday,No
2062-11-09,C345,Munich,103,8.77,No,281,Thursday,No
2062-11-10,A123,Berlin,104,9.59,Yes,132,Friday,No
2062-11-11,B234,Munich,101,10.58,No,142,Saturday,No
2062-11-12,C345,Berlin,84,10.4,Yes,151,Sunday,No
2062-11-13,A123,Berlin,105,9.49,No,62,Monday,No
2062-11-14,B234,Munich,96,9.82,No,91,Tuesday,No
2062-11-15,C345,Hamburg,96,9.23,No,111,Wednesday,No
2062-11-16,A123,Berlin,91,10.23,No,226,Thursday,No
2062-11-17,B234,Hamburg,91,10.87,Yes,129,Friday,No
2062-11-18,C345,Munich,100,9.21,No,63,Saturday,No
2062-11-19,A123,Berlin,95,9.49,No,98,Sunday,No
2062-11-20,B234,Munich,98,10.57,No,152,Monday,No
2062-11-21,C345,Hamburg,84,12.53,Yes,264,Tuesday,No
2062-11-22,A123,Munich,97,10.68,No,228,Wednesday,No
2062-11-23,B234,Berlin,101,9.82,Yes,211,Thursday,No
2062-11-24,C345,Hamburg,95,8.96,No,186,Friday,No
2062-11-25,A123,Berlin,103,11.06,No,285,Saturday,No
2062-11-26,B234,Munich,110,9.18,No,134,Sunday,No
2062-11-27,C345,Munich,94,9.79,No,97,Monday,No
2062-11-28,A123,Hamburg,94,9.61,No,85,Tuesday,No
2062-11-29,B234,Berlin,109,9.91,No,173,Wednesday,No
2062-11-30,C345,Hamburg,88,9.05,Yes,140,Thursday,No
2062-12-01,A123,Berlin,92,10.95,No,149,Friday,No
2062-12-02,B234,Berlin,95,10.44,No,198,Saturday,No
2062-12-03,C345,Hamburg,106,9.7,Yes,188,Sunday,No
2062-12-04,A123,Munich,90,9.76,No,247,Monday,No
2062-12-05,B234,Hamburg,95,9.66,No,248,Tuesday,No
2062-12-06,C345,Hamburg,99,10.12,No,163,Wednesday,No
2062-12-07,A123,Hamburg,87,9.22,No,115,Thursday,No
2062-12-08,B234,Berlin,97,8.95,No,159,Friday,No
2062-12-09,C345,Hamburg,106,9.77,Yes,181,Saturday,No
2062-12-10,A123,Hamburg,112,10.64,No,278,Sunday,No
2062-12-11,B234,Munich,117,11.54,No,185,Monday,No
2062-12-12,C345,Hamburg,119,10.18,No,113,Tuesday,No
2062-12-13,A123,Munich,105,10.81,No,79,Wednesday,No
2062-12-14,B234,Munich,106,10.81,Yes,290,Thursday,No
2062-12-15,C345,Munich,117,10.32,No,225,Friday,No
2062-12-16,A123,Berlin,117,10.46,Yes,198,Saturday,No
2062-12-17,B234,Berlin,120,9.61,No,74,Sunday,No
2062-12-18,C345,Berlin,90,9.27,No,85,Monday,No
2062-12-19,A123,Munich,88,9.04,Yes,208,Tuesday,No
2062-12-20,B234,Munich,93,9.81,Yes,115,Wednesday,No
2062-12-21,C345,Berlin,101,10.27,No,74,Thursday,No
2062-12-22,A123,Munich,117,9.65,Yes,218,Friday,No
2062-12-23,B234,Munich,111,9.95,No,66,Saturday,No
2062-12-24,C345,Berlin,107,8.51,Yes,104,Sunday,No
2062-12-25,A123,Berlin,90,12.26,Yes,189,Monday,No
2062-12-26,B234,Munich,94,11.6,Yes,170,Tuesday,No
2062-12-27,C345,Berlin,102,9.83,No,52,Wednesday,No
2062-12-28,A123,Hamburg,74,10.29,Yes,93,Thursday,No
2062-12-29,B234,Munich,113,11.66,No,56,Friday,No
2062-12-30,C345,Hamburg,101,10.79,No,141,Saturday,No
2062-12-31,A123,Munich,105,9.43,No,116,Sunday,No
2063-01-01,B234,Berlin,109,10.51,No,280,Monday,No
2063-01-02,C345,Hamburg,121,8.62,Yes,169,Tuesday,No
2063-01-03,A123,Berlin,99,10.27,No,261,Wednesday,No
2063-01-04,B234,Munich,100,10.29,No,223,Thursday,No
2063-01-05,C345,Berlin,91,8.13,No,158,Friday,No
2063-01-06,A123,Hamburg,84,11.03,No,297,Saturday,No
2063-01-07,B234,Hamburg,95,10.44,No,99,Sunday,No
2063-01-08,C345,Berlin,86,9.67,Yes,135,Monday,No
2063-01-09,A123,Munich,97,9.73,No,205,Tuesday,No
2063-01-10,B234,Munich,91,10.84,No,79,Wednesday,No
2063-01-11,C345,Berlin,105,9.41,No,275,Thursday,No
2063-01-12,A123,Munich,80,9.37,No,240,Friday,No
2063-01-13,B234,Berlin,103,9.26,No,285,Saturday,No
2063-01-14,C345,Hamburg,102,10.79,No,224,Sunday,No
2063-01-15,A123,Hamburg,105,10.64,No,245,Monday,No
2063-01-16,B234,Berlin,82,8.86,No,73,Tuesday,No
2063-01-17,C345,Munich,102,10.15,No,83,Wednesday,No
2063-01-18,A123,Hamburg,103,10.29,No,100,Thursday,No
2063-01-19,B234,Berlin,108,11.18,No,200,Friday,No
2063-01-20,C345,Berlin,114,9.59,No,113,Saturday,No
2063-01-21,A123,Munich,111,9.47,No,249,Sunday,No
2063-01-22,B234,Berlin,90,10.52,No,274,Monday,No
2063-01-23,C345,Munich,84,9.47,No,296,Tuesday,No
2063-01-24,A123,Hamburg,102,10.66,No,284,Wednesday,No
2063-01-25,B234,Munich,112,10.23,No,61,Thursday,No
2063-01-26,C345,Munich,85,8.27,No,291,Friday,No
2063-01-27,A123,Munich,107,9.75,No,201,Saturday,No
2063-01-28,B234,Munich,107,10.21,Yes,293,Sunday,No
2063-01-29,C345,Munich,94,10.71,No,163,Monday,No
2063-01-30,A123,Berlin,115,9.5,Yes,132,Tuesday,No
2063-01-31,B234,Hamburg,96,9.18,No,145,Wednesday,No
2063-02-01,C345,Munich,95,9.15,No,246,Thursday,No
2063-02-02,A123,Munich,96,10.19,No,252,Friday,No
2063-02-03,B234,Hamburg,83,10.03,No,150,Saturday,No
2063-02-04,C345,Berlin,114,9.3,Yes,133,Sunday,No
2063-02-05,A123,Munich,91,10.45,Yes,196,Monday,No
2063-02-06,B234,Munich,85,10.21,No,75,Tuesday,No
2063-02-07,C345,Hamburg,98,9.42,No,158,Wednesday,No
2063-02-08,A123,Munich,106,9.42,No,130,Thursday,No
2063-02-09,B234,Munich,119,11.73,Yes,249,Friday,No
2063-02-10,C345,Hamburg,104,7.85,Yes,132,Saturday,No
2063-02-11,A123,Berlin,102,8.47,No,160,Sunday,No
2063-02-12,B234,Munich,88,9.79,No,95,Monday,No
2063-02-13,C345,Hamburg,125,10.98,Yes,110,Tuesday,No
2063-02-14,A123,Berlin,105,9.13,No,95,Wednesday,No
2063-02-15,B234,Berlin,105,10.58,No,181,Thursday,No
2063-02-16,C345,Berlin,105,8.24,Yes,149,Friday,No
2063-02-17,A123,Berlin,86,9.74,No,140,Saturday,No
2063-02-18,B234,Berlin,102,10.3,Yes,279,Sunday,No
2063-02-19,C345,Berlin,88,10.86,No,71,Monday,No
2063-02-20,A123,Berlin,114,10.6,No,290,Tuesday,No
2063-02-21,B234,Munich,92,8.12,Yes,243,Wednesday,No
2063-02-22,C345,Hamburg,89,10.01,Yes,252,Thursday,No
2063-02-23,A123,Hamburg,86,9.28,No,128,Friday,No
2063-02-24,B234,Munich,85,9.89,No,235,Saturday,No
2063-02-25,C345,Berlin,92,9.69,No,234,Sunday,No
2063-02-26,A123,Berlin,114,10.69,No,167,Monday,No
